year,region,city,business_activity,business_examples,smes_count,avg_capital,avg_rent_monthly_est,rent_source,operating_costs_monthly,competition_level,required_permits
2024,منطقة الباحة,الباحة,النقل المائي,شحن بحري | نقل ركاب بحري | خدمات قوارب تجارية,1,253500,48241,actual,445707,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA) | اشتراطات السلامة (الدفاع المدني) | ترخيص نقل/تشغيل
2024,منطقة الباحة,الباحة,الهندسة المدنية,مكتب إشراف هندسي | تصميم طرق وبنية تحتية | استشارات مشاريع إنشائية,80,185000,48241,actual,687514,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة الاستخدام,مكتب استقدام عمالة منزلية | توفير عاملات منزليات | خدمات تشغيل عمالة منزلية,47,193500,48241,actual,143006,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة الامن والتحقيقات,شركة حراسات أمنية | أنظمة مراقبة | خدمات تحقيق ومتابعة,3,164500,48241,actual,164170,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من انشطة,شركة تطوير تطبيقات | برمجة مواقع إلكترونية | استشارات تقنية معلومات,15,236500,32571,actual,236704,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,شركة توصيل طرود | خدمات بريد سريع | توصيل طلبات محلية,4,150500,48241,actual,73217,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة التشييد المتخصصة,أعمال اللياسة والدهان | تركيب الجبس والأسقف | أعمال العزل المائي والحراري,1262,298000,48241,actual,3392747,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة الخدمات الشخصية الاخرى,صالون حلاقة رجالي | مركز تجميل نسائي | مغسلة ملابس,1145,179000,48241,actual,857759,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة الخدمات المالية ، فيما عدا تمويل التامين وصناديق المعاشات,شركة وساطة مالية | خدمات تحويل أموال | استشارات مالية,3,181500,48241,actual,1505808,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة العمل الاجتماعي، دون اقامة,مركز رعاية نهارية | خدمة دعم أسري واجتماعي | مركز تأهيل اجتماعي نهاري,129,215500,48241,actual,146660,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,مكتب تصميم معماري | مكتب هندسي | مختبر فحص مواد البناء,227,211500,48241,actual,405879,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة المكاتب الرئيسية، والانشطة الاستشارية في مجال الادارة,استشارات إدارية | تخطيط أعمال | تطوير استراتيجيات شركات,6,163500,32571,actual,162707,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة المكتبات والمحفوظات والمتاحف والانشطة الثقافية الاخرى,مكتبة عامة خاصة | متحف خاص | مركز أرشفة ووثائق,6,152500,48241,actual,4236,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة المنظمات ذات العضوية,جمعية مهنية | نادي أعمال | جمعية حرفيين,38,163500,48241,actual,75518,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة النشر,دار نشر كتب | نشر إلكتروني | إصدار مجلات متخصصة,14,171000,48241,actual,147786,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة انتاج الافلام والفيديو والبرامج التليفزيونية والتسجيلات الصوتية ونشر الموسيقى,إنتاج فيديوهات دعائية | استوديو تسجيل صوتي | إنتاج أفلام قصيرة,1,183500,48241,actual,38256,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة تقديم الخدمات للمباني وتجميل المواقع,شركة نظافة مباني | تنسيق حدائق | مكافحة حشرات,115,200500,48241,actual,462882,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,جمع النفايات التجارية | إعادة تدوير البلاستيك | فرز مخلفات,5,164000,48241,actual,66996,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة الباحة,الباحة,انشطة خدمات الاطعمة والمشروبات,مطعم وجبات سريعة | كوفي شوب | محل عصائر,2517,213000,48241,actual,2815226,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA) | اشتراطات السلامة (الدفاع المدني) | تصريح سلامة غذاء (هيئة الغذاء والدواء SFDA) | شهادة صحية للعاملين
2024,منطقة الباحة,الباحة,انشطة خدمات دعم التعدين,نقل معدات التعدين | صيانة مواقع التعدين | خدمات تشغيل المناجم,1,216500,48241,actual,243357,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
